969235239695462405|2018-03-01|15:37:43|GMT|GujaratTourism|Kadval Darbar Gadh was built in the reign of Late Thakoresaheb Bharat Singhji in the year 1897 and has been maintained and preserved ever since.  #HeritageHotels #VisitGujarat pic.twitter.com/gnRfOneuqb|0|7|53|#HeritageHotels,#VisitGujarat
968866264558002176|2018-02-28|15:11:32|GMT|GujaratTourism|A boutique heritage hotel with 21 rooms and suites providing an experience of a bygone era and yet equipped with modern facilities. The vision of the property is to preserve the rich cultural heritage associated to a Gujarati ancestral home. #HeritageHotels #VisitGujarat pic.twitter.com/16mICSL2yM|2|14|60|#HeritageHotels,#VisitGujarat
968822706551472130|2018-02-28|12:18:27|GMT|GujaratTourism|Tushar Dalal grandson of Manibhai Dalal continues the legacy and has thoughtfully and carefully restored the property and has left it open for the tourist to experience the old charm of his ancestral House. #HeritageHotels #VisitGujarat pic.twitter.com/2k2hw0WmJC|1|10|46|#HeritageHotels,#VisitGujarat
968507370635694082|2018-02-27|15:25:25|GMT|GujaratTourism|'A Home for Nature lovers' is a name that perfectly suits Jambughoda palace. A Home for Nature Lovers has 20 non-airconditioned & air-conditioned suites & rooms. Come here to stay in a property that is more than a century old & spread across 100 acres of greenery.#VisitGujarat pic.twitter.com/vbevIoP1g7|2|18|90|#VisitGujarat
968447478365413377|2018-02-27|11:27:26|GMT|GujaratTourism|Travel back more than a century, in to 100 acres of sheer hypnotic greenery and enter the Jambughoda Palace now converted into A Home for Nature Lovers – a heritage hotel in Jambughoda, near Vadodara in Gujarat. #HeritageHotels #VisitGujarat pic.twitter.com/VUeILWx5Rc|2|17|78|#HeritageHotels,#VisitGujarat
968092610735697920|2018-02-26|11:57:19|GMT|GujaratTourism|India's 1st World Heritage City Ahmedabad, celebrates its 608th Foundation Day on 26 February, 2018. #Ahmedabad #WorldHeritageCity#HappyBirthdayAhmedabad pic.twitter.com/rscLHpLzPQ|5|77|286|#Ahmedabad,#WorldHeritageCity,#HappyBirthdayAhmedabad
967797576350265344|2018-02-25|16:24:57|GMT|GujaratTourism|When you visit Gir, you are visiting one of the largest deciduous forests of the world & the only wild habitat of the Asiatic Lion. It is also home to 280 bird species & the rare Chowsingha antelope! Great photo opportunities await you here. #PristineGujarat #VisitGujarat pic.twitter.com/tUMbmCfkYQ|3|28|185|#PristineGujarat,#VisitGujarat
967266689091072005|2018-02-23|05:15:24|GMT|GujaratTourism|Thol Lake is a small but scenic lake, surrounded by marshes, scrub forest and farmlands. Explore more about the Thol lake bird sanctuary  here -  http://bit.ly/1iA35UW  #PristineGujarat #VisitGujarat pic.twitter.com/A0p7jHJAEK|0|10|92|#PristineGujarat,#VisitGujarat
967008243930169344|2018-02-23|12:08:26|GMT|GujaratTourism|Nalsarovar is a bird watcher's delight! It is one of the largest bird sanctuaries in India. In winters, the sanctuary sees flocks of indigenous and migratory birds, with as many as 250 species passing through.  http://bit.ly/2EEPqvJ  #PristineGujarat #Wildlife pic.twitter.com/8xE4l1CCpt|1|15|98|#PristineGujarat,#Wildlife
966647811461795840|2018-02-22|12:16:12|GMT|GujaratTourism|First-Ever Conference on Photo Tourism in India, Live from White Rann Resort Dhordo, Kutch, Gujarat. http://bit.ly/2op1cPJ #PhotoTourism #Gujarat|0|10|33|#PhotoTourism,#Gujarat
966640428127784960|2018-02-22|11:46:52|GMT|GujaratTourism|If you’ve always dreamed of visiting the African savannah, but haven’t quite managed to take the trip, a journey through Saurashtra may help satiate your wanderlust. Visit Velavadar Blackbuck, National Park.   http://bit.ly/2oco4Tf  #PristineGujarat #Wildlife pic.twitter.com/R0MLc9TCTn|2|26|121|#PristineGujarat,#Wildlife
966294495888363520|2018-02-21|12:52:15|GMT|GujaratTourism|The Indian Wild Ass  Wildlife Sanctuary, spread across nearly 5000 sq km of the Little Rann  is home to the endangered species, locally known as the Ghudkar -  http://bit.ly/2Cyl8o9  #PristineGujarat #Wildlife pic.twitter.com/z0FTnS0fl5|2|18|124|#PristineGujarat,#Wildlife
965940728923762688|2018-02-20|13:26:30|GMT|GujaratTourism|Whether you are a birder, a wildlife enthusiast, or just want to see the beauty of nature, Gujarat is a definite destination for any photographer. Come, experience and capture the serenity and beauty of the wilderness like never before #VisitGujarat #LiveWhatYouLove pic.twitter.com/SclWeRgwmp|1|31|89|#VisitGujarat,#LiveWhatYouLove
965874431296987136|2018-02-20|09:03:04|GMT|GujaratTourism|Come, visit Gujarat Tourism stall (TGCL) at Travel and Tourism Fair 2018 at  Bengaluru! #TravelTradeFair2018 pic.twitter.com/m61YEyThgr|0|6|30|#TravelTradeFair2018
965616987497000965|2018-02-19|16:00:04|GMT|GujaratTourism|Balasinor also known as Vadasinor, was established during the 18th century as a princely state of Nawab Babi or Yusufzai Pathan Dynasty. You get to stay in their Garden retreat that has been converted into a heritage hotel. #VisitGujarat pic.twitter.com/0alfMVMKQc|2|10|78|#VisitGujarat
965258365218639873|2018-02-18|16:15:02|GMT|GujaratTourism|Shutterbugs embark on a breathtaking journey through enchanting flora & fauna of Gujarat with renowned wildlife photographer, Sanat Shodhan #LiveWhatYouLove #VisitGujarat #Wildlife #Photography @timesofindia pic.twitter.com/4zRlKgxi5a|3|20|87|#LiveWhatYouLove,#VisitGujarat,#Wildlife,#Photography
964884502886707200|2018-02-17|15:29:26|GMT|GujaratTourism|Do you know what a Pangolin is? Most people don’t! It is the most trafficked wild animal in the world, with more than 1 million Pangolins poached since 2000. On #WorldPangolinDay, let’s spread awareness of their existence & vulnerability. pic.twitter.com/cl0Dm8bri5|1|32|76|#WorldPangolinDay
964878910688321536|2018-02-17|15:07:13|GMT|GujaratTourism|Watch Sankara unfold his journey to the colourful land of Kutch #VisitGujarat https://youtu.be/UZddWkcfxg0 |1|5|34|#VisitGujarat
964520552772882432|2018-02-16|15:23:14|GMT|GujaratTourism|'Times Passion Trails is a unique travel experience by @timesofindia which will help you actualize your passion for photography. Shutterbugs come along on a breathtaking journey through enchanting flora & fauna of Gujarat #LiveWhatYouLove http://bit.ly/2sAntiU |0|1|22|#LiveWhatYouLove
964484899884404736|2018-02-16|13:01:34|GMT|GujaratTourism|Gomati Sangam Ghat is the sacred place where Gomati River flows into the sea. Swarga Dwar of the Dwarkadish Temple takes you down to this ghat with just 56 steps. A bath in the river here is believed to have spiritual and healing merit. #VisitGujarat pic.twitter.com/BClgHsh46B|1|21|105|#VisitGujarat
964130987956293632|2018-02-15|13:35:14|GMT|GujaratTourism|Bangdi Bazaar is one of the oldest markets in Rajkot. Here, you can find a vast array of embroidered fabrics, bandhnis, bangles, beadworks, and readymade garments in a riot of colours & variety. Be mesmerised with the wares on display. #VisitGujarat pic.twitter.com/XWyAiH4ii4|0|15|64|#VisitGujarat
964125728076787712|2018-02-15|13:14:20|GMT|GujaratTourism|Gopnath Beach is an ideal tourist destination, located on the Gulf of Khambat. It is known for its pristine beauty and the coast is surrounded by tiny islands offering a picturesque delight from the beach, especially during sunset. #VisitGujarat pic.twitter.com/i3fMc7Xuur|3|22|92|#VisitGujarat
963798271352188928|2018-02-14|15:33:09|GMT|GujaratTourism|The Calico Museum of Textiles was inspired by the pioneering art historian and philosopher Dr. Ananda Coomaraswamy. The museum stands as a testimony to the rich textile heritage of India with its incredible collection of fabrics from the 15th Century. #VisitGujarat pic.twitter.com/Cpj6KdekOb|1|23|118|#VisitGujarat
963443481627840512|2018-02-13|16:03:20|GMT|GujaratTourism|Prag Mahal in Bhuj is an Italian Gothic style structure built in the late 19th century with Italian marble and sandstone brought from Rajasthan. Corinthian pillars around the palace adds to the charm. This exotic palace is must see. #VisitGujarat pic.twitter.com/TcrONp37Vd|7|31|110|#VisitGujarat
963368624185659392|2018-02-13|11:05:53|GMT|GujaratTourism|Each Copper Bell from Kutch rings a true story about the centuries-old coppersmithing techniques. Read here-  http://traveltalesfromindia.in/2018/01/the-copper-bell-house-at-nirona-the-extraordinary-crafts-village-of-kutch-gujarat/ … via @mridulablog|0|12|35|
963073127239499776|2018-02-12|15:31:41|GMT|GujaratTourism|Outlook Traveller, Sheetal Vyas unfolds her journey to the calm, charismatic and enigmatic Rann of Kutch. #VisitGujarat #IncredibleKutch https://tinyurl.com/ybgb2smt |1|16|88|#VisitGujarat,#IncredibleKutch
961505190804381697|2018-02-07|07:41:16|GMT|GujaratTourism|One of the 14 Ashokan Rock Edict from 250 BC can be seen in Junagadh. This rock edict is a huge stone with carvings in Brahmi script in Pali language which talks of the Buddhist way of life propagated by Ashoka. #VisitGujarat pic.twitter.com/mVzfzDTV6b|0|30|91|#VisitGujarat
961158034822193152|2018-02-07|08:41:47|GMT|GujaratTourism|A true replica of the original Vaishno Devi Mandir of Jammu Kashmir can be spotted in Ahmedabad. Thousands of devotees and tourists visit to this popular temple every year. Take a tour! #VisitGujarat pic.twitter.com/eB1h34hD6R|1|42|169|#VisitGujarat
960498302146969600|2018-02-05|13:00:15|GMT|GujaratTourism|#Gujarat is the #TOP most among the fastest growing state in tourism sector. #VisitGujarat #Tourism http://www.millenniumpost.in/features/gujarat-serving-dessert-in-desert-for-tourists-283087 …|1|21|115|#Gujarat,#TOP,#VisitGujarat,#Tourism
960427063420231680|2018-02-05|08:17:10|GMT|GujaratTourism|Around 3500 majestic and marvellous Blackbucks reside in the  forest of Velvadar near Bhavnagar. This incredible sight was captured by Mr Pradip Shejul during his visit to the Blackbuck National Park, Velavadar. Come & witness the beauty in the wilderness. #Velvadar #VisitGujarat pic.twitter.com/Tjd5bg7XF3|2|34|162|#Velvadar,#VisitGujarat
959769882492534784|2018-02-03|12:45:46|GMT|GujaratTourism|Scour through colonial-styles lamps, art decors, vintage crockery, coins, furniture and many more. The Shanivari or Saturday Market near Makai Pul is one of the largest flea markets in Gujarat, selling antiques, trinkets and old furniture. #VisitSurat #VisitGujarat pic.twitter.com/MZBkAC1k58|4|22|133|#VisitSurat,#VisitGujarat
959415789928566787|2018-02-02|13:18:44|GMT|GujaratTourism|The Naulakha Palace, which translates to 'nine lakhs', gets its name from the amount of money incurred in constructing the palace. This is one of the oldest palaces in Gujarat and is an architectural gem! Pay a visit to Gondal to see this beauty! #VisitGujarat pic.twitter.com/Bt6v3M0mXx|1|23|128|#VisitGujarat
959092459111268352|2018-02-01|15:53:55|GMT|GujaratTourism|Poshina, in Sabarkantha district is home to a tribal shrine where you find the staggering scene of thousands of terracotta horses standing in rows as offerings to the local goddess.  #VisitGujarat pic.twitter.com/fGNN01WTSc|1|24|104|#VisitGujarat
958729500057128963|2018-01-31|15:51:39|GMT|GujaratTourism|One exceptional temple in India which is dedicated to Sudama, who is said to be a childhood friend of Lord Krishna. Don’t miss out on exploring this temple & its architecture during your visit to Porbandar. #VisitGujarat pic.twitter.com/mi0v0lbKmu|3|26|155|#VisitGujarat
958240596728205315|2018-01-29|07:28:56|GMT|GujaratTourism|We are happy to announce the winner of #SkyInGujarat Kite flying photography contest! We'd like to say a big thanks to all the participants. pic.twitter.com/9xXOSYQp1B|0|6|52|#SkyInGujarat
957251001089589248|2018-01-27|13:56:38|GMT|GujaratTourism|Multiple-award-winning Salvi family has been safeguarding the tradition of weaving double ikat & keeping this heritage alive for centuries which is famous as Patola of Patan today. They have a museum dedicated to the art of weaving ikat/patola, which is a must see. #VisitGujarat pic.twitter.com/URtsZCN1e1|2|42|201|#VisitGujarat
956763904293486592|2018-01-25|05:41:05|GMT|GujaratTourism|Celebrate the glory of IndiaOne flag. One land. One people. #Republicday2018 pic.twitter.com/wZtKPlpLqq|3|13|122|#Republicday2018
956546684439400448|2018-01-25|15:17:56|GMT|GujaratTourism|Marine National Park & Sanctuary in the Gulf of Kutch, at Jamnagar, proffers exotic sightings and fascinating underwater life experiences. It is the first Marine National Park of India where you can spot rich marine & bird life. Plan your weekend visit, now! #VisitGujarat pic.twitter.com/HHABEgH4HS|0|47|147|#VisitGujarat
955797078558482432|2018-01-23|13:39:16|GMT|GujaratTourism|Bird watchers have been rejoicing in the pink paradise that Gujarat is now, with flocks of beautiful flamingos. Come and visit these pink beauties soon. #VisitGujarat #FlamingosPhoto Credit- Pradip Shejul. pic.twitter.com/bllRpGvh00|7|48|229|#VisitGujarat,#FlamingosPhoto
955439703099977730|2018-01-22|13:59:11|GMT|GujaratTourism|Polo Utsav brings you an opportunity to spend your holidays in beautiful cottages surrounded by hills and lush green forest area. Take a ride around nature to explore the goodness nature has to offer, from 20th November’17 to 20th February’18. #PoloUtsav#VisitGujarat pic.twitter.com/USy8F2icCz|3|16|109|#PoloUtsav,#VisitGujarat
954357052347789312|2018-01-19|14:17:07|GMT|GujaratTourism|If you are a connoisseur of music and dance, you must attend Uttarardh Mahotsav, a two-day festival, to get an ethereal experience. Gear yourself this weekend, to experience the essence of classical Indian dance and music. #incredibleindia #Gujarat #Modhera pic.twitter.com/SZy03vY17S|1|20|105|#incredibleindia,#Gujarat,#Modhera
953994413344264192|2018-01-18|14:16:07|GMT|GujaratTourism|Law Garden in the centre of Ahmedabad, bustles with shopaholics & foodies every evening. The atmosphere is festive with crowds around stalls or “lorries”, selling traditional and latest fashion clothes along with tasty, yummy street food for the shoppers. #Mustvisit #Gujarat pic.twitter.com/CyeTgL9mSA|0|30|156|#Mustvisit,#Gujarat
953924579302498304|2018-01-18|09:38:37|GMT|GujaratTourism|Thank you for your interest in the #SkyInGujarat Kite flying photography contest. We have closed the entries for this year's contest. Sorry we can't take in any more entries!Our esteemed judges will evaluate the best photo and announce the winner on 20th Jan|0|3|56|#SkyInGujarat
953638336794537984|2018-01-17|14:41:11|GMT|GujaratTourism|Blackbuck are strikingly handsome animals with long, spiral horns marked with rings and distinctly streaked faces with white patches around their eyes. Blackbuck National Park, Velavadar is a tiny haven for the Blackbucks. #GujaratTourism #Wildlife #wildlifeconservation pic.twitter.com/LGEF47t73v|2|29|161|#GujaratTourism,#Wildlife,#wildlifeconservation
953261347743002625|2018-01-16|13:43:10|GMT|GujaratTourism|Gujarat plans Wagah-type tourist attraction. Tourists wil be will be privileged to see the Beating Retreat border ceremony similar to the Wagh Border ceremony. http://bit.ly/2DnfERE |2|7|70|
953254374179987456|2018-01-16|13:15:28|GMT|GujaratTourism|Contest Update:We have extended the dates for the ongoing Gujarat Tourism Uttarayan photo contest till the 17th January, 2018. Your enthralling moments of the festival are awaited. Share your pic with us here-  http://bit.ly/2mjFzQwand  win a gift voucher worth Rs. 5000. Rush!|0|7|42|
952799672208445440|2018-01-14|07:08:38|GMT|GujaratTourism|Contest Alert: 1 Day left!We all have that one Uttarayan capture, which we enjoy looking at all the time. So, here’s a chance for you to get featured on our page and win a voucher worth Rs 5,000. To Participate, post photo here-  http://bit.ly/2mjFzQw #IKF2018 #SkyinGujarat pic.twitter.com/tNaCIWqtNU|1|3|24|#IKF2018,#SkyinGujarat
952777038045351936|2018-01-14|05:38:42|GMT|GujaratTourism|Contest Alert : 1 Day leftWe invite photographic entries which capture the sky and landscapes with the quintessence of Uttarayan festival that are vivid and arresting. The clock is ticking, hurry! To Participate, post photo here-  http://bit.ly/2mjFzQw #IKF2018 #SkyinGujarat pic.twitter.com/yok055PO9U|3|4|33|#IKF2018,#SkyinGujarat
952475484637376512|2018-01-14|09:40:26|GMT|GujaratTourism|May the beauty of Uttarayan festival fill your home with happiness and positivity. Happy Makar Sankranti #Uttarayan #SkyinGujarat pic.twitter.com/p2DsO6ibHa|0|12|59|#Uttarayan,#SkyinGujarat
952444113017868288|2018-01-13|07:35:46|GMT|GujaratTourism|Here is your chance to share the joy of the kite flying festival with the rest of the world! All you need to do is, share your 'Uttarayan click' with the hashtag #SkyInGujarat and #IKF2018 in the comment section  http://bit.ly/2mjFzQw  . So, let's get going! pic.twitter.com/5ezroMmnGv|0|2|23|#SkyInGujarat,#IKF2018
952443421540614144|2018-01-13|07:33:01|GMT|GujaratTourism|Share your Uttarayan pictures for the world to see you win!#IKF2018 #SkyinGujaratPost your favourite Uttarayan moment here  http://bit.ly/2mjFzQw  pic.twitter.com/nrYF5w4qM4|6|9|41|#IKF2018,#SkyinGujaratPost
952381910340243456|2018-01-13|03:28:36|GMT|GujaratTourism|We wish everybody a happy and safe Makar Sankranti!Participate in the Gujarat Tourism's  Photo Contest  by sharing your fun moments of #Uttarayan and get featured on Gujarat Tourism's page!To Participate, post photo here-  http://bit.ly/2mjFzQw #IKF2018 #SkyinGujarat pic.twitter.com/qlSVa6deyN|1|13|85|#Uttarayan,#IKF2018,#SkyinGujarat
951822002997915648|2018-01-12|14:23:44|GMT|GujaratTourism|Rani Mukherjee, the Bollywood diva made her presence at International Kite Festival and was amazed to see the marvelous colourful view of the sky at #IKF2018 in Ahmedabad. #SkyInGujarat pic.twitter.com/BnIxJGVkBs|2|22|151|#IKF2018,#SkyInGujarat
951452423393918977|2018-01-11|13:55:09|GMT|GujaratTourism|International Kite Festival is a part of the official celebration of Uttarayan in Gujarat, bringing kite makers and flyers from all over the world to demonstrate their unique creations and wow the crowds with unique and unusual kites #IKF2018 #SkyinGujarat pic.twitter.com/sJbiI21Vz1|15|112|416|#IKF2018,#SkyinGujarat
951108265210974208|2018-01-10|15:07:35|GMT|GujaratTourism|Starting from tomorrow, you can also vote for your favourite photos. The photo with the most likes wins! Post photos of your celebrations this kite festival here-  http://bit.ly/2mjFzQw   For Details click this link -  http://bit.ly/2qEju3H #SkyinGujarat #IKF2018 pic.twitter.com/uCQBdmRRW7|1|6|43|#SkyinGujarat,#IKF2018
